Question	Equation	Question2	Equation2	Numbers	Names	answer	comment
수족관에 수컷 돌고래는 없고 암컷 돌고래만 3마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?	3	수족관에 수컷 돌고래는 없고 암컷 돌고래만 number0마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?	number0	3		3	0
"윤기는 딱지를 어제 2장, 오늘 6장 모았습니다. 윤기가 모은 딱지는 모두 몇 장일까요?"	2 + 6	"name0는 딱지를 어제 number0장, 오늘 number1장 모았습니다. name1가 모은 딱지는 모두 몇 장일까요?"	number0 + number1	2 6 	윤기 	8	0
공원에 남학생 6명과 여학생 4명이 있습니다. 남학생은 여학생보다 몇 명 더 많을까요?	44351	공원에 name0 number0명과 name1 number1명이 있습니다. name2은 name3보다 몇 명 더 많을까요?	number0 - number1	6 4 	남학생 여학생 	2	0
참새 5마리가 나뭇가지에 앉아 있었는데 그중에서 5마리가 날아갔습니다. 나뭇가지에 남은 참새는 몇 마리일까요?	44321	참새 number0마리가 나뭇가지에 앉아 있었는데 그중에서 number1마리가 날아갔습니다. 나뭇가지에 남은 참새는 몇 마리일까요?	number1 - number1	5 5 		0	0
지민이의 나이는 8살이고 동생의 나이는 7살 입니다. 지민이는 동생보다 몇 살 더 많나요?	44415	name0이의 나이는 number0살이고 동생의 나이는 number1살 입니다. name1이는 동생보다 몇 살 더 많나요?	number0 - number1	8 7 	지민 	1	0
합이 6이고 차가 4인 두 수가 있습니다. 두 수 중에서 더 큰 수를 구하세요	( 6 + 4 ) / 2	합이 number0이고 차가 number1인 number2수가 있습니다. number3수 중에서 더 큰 수를 구하세요	( number0 + number1 ) / number3	6 4 2 2 		5	0
합이 7이고 차가 1인 두 수가 있습니다. 두 수 중에서 더 작은 수를 구하세요	( 7 - 1 ) / 2	합이 number0이고 차가 number1인 number2수가 있습니다. number3수 중에서 더 작은 수를 구하세요	( number0 - number1 ) / number3	7 1 2 2 		3	0
합이 9이고 차가 3인 두 수가 있습니다. 두 수 중에서 더 큰 수보다 1 큰 수를 구하세요	( 9 + 3 ) / 2 + 1	합이 number0이고 차가 number1인 number2수가 있습니다. number3수 중에서 더 큰 수보다 number4 큰 수를 구하세요	( number0 + number1 ) / number3 + number4	9 3 2 2 1 		7	"생각, 2는 두수"
"석진이네 모둠은 남자 어린이가 6명, 여자 어린이가 3명입니다. 석진이네 모둠 어린이는 모두 몇 명일까요?"	6 + 3	"name0이네 모둠은 남자 어린이가 number0명, 여자 어린이가 number1명입니다. name1이네 모둠 어린이는 모두 몇 명일까요?"	number0 + number1	6 3 	석진 	9	0
태형이는 구슬 4개를 가지고 있었습니다. 누나에게 2개를 주고 친구에게 6개를 선물로 받았습니다. 지금 태형이가 가지고 있는 구슬은 몇 개일까요?	4 - 2 + 6	name0이는 구슬 number0개를 가지고 있었습니다. 누나에게 number1개를 주고 친구에게 number2개를 선물로 받았습니다. 지금 name1이가 가지고 있는 구슬은 몇 개일까요?	number0 - number1 + number2	4 2 6 	태형 	8	0
남준이는 색종이를 9장 가지고 있었습니다. 그중에서 5장을 형에게 주었습니다. 남준이에게 남은 색종이는 몇 장일까요?	44444	name0이는 색종이를 number0장 가지고 있었습니다. 그중에서 number1장을 형에게 주었습니다. name1이에게 남은 색종이는 몇 장일까요?	number0 - number1	9 5 	남준 	4	0
합이 8이고 차가 2인 두 수가 있습니다. 두 수 중에서 더 작은 수를 구하세요	( 8 - 2 ) / 2	합이 number0이고 차가 number1인 number2수가 있습니다. number3수 중에서 더 작은 수를 구하세요	( number0 - number3 ) / number3	8 2 2 2 		3	0
"귤을 정국이는 2개 먹었고, 삼촌은 정국이보다 5개 더 많이 먹었습니다. 삼촌이 먹은 귤은 몇 개인가요?"	2 + 5	"name0을 name1이는 number0개 먹었고, 삼촌은 name2이보다 number1개 더 많이 먹었습니다. 삼촌이 먹은 name3은 몇 개인가요?"	number0 + number1	2 5 	정국 귤 	7	0
"석진이는 유나보다 더 무겁고, 남준이보다 더 가볍습니다. 석진, 유나, 남준이 중에서 가장 무거운 사람의 이름을 써 보세요."	'남준'	"name0이는 name1보다 더 name2겁고, name3이보다 더 가볍습니다. name4, name5, name6이 중에서 가장 name7거운 사람의 이름을 써 보세요."	'name1'		유나 남준 석진 무 	남준	1
민영이는 초콜릿 17개를 친구와 나누어 가지려고 합니다. 민영이가 친구보다 초콜릿을 1개 더 적게 가지려면 몇 개를 가져야 할까요?	17 // 2	name0이는 초콜릿 number0개를 친구와 나누어 가지려고 합니다. name1이가 친구보다 초콜릿을 number1개 더 적게 가지려면 몇 개를 가져야 할까요?	number0 // 2	17 1 	민영 	8	0
호석이는 구슬 13개를 동생과 나누어 가지려고 합니다. 호석이가 동생보다 구슬을 1개 더 많이 가지려면 몇 개를 가져야 할까요?	13 // 2 + 1	name0이는 구슬 number0개를 동생과 나누어 가지려고 합니다. name1이가 동생보다 구슬을 number1개 더 많이 가지려면 몇 개를 가져야 할까요?	number0 // 2 + number1	13 1 	호석 	7	0
"위인전을 석진이는 27쪽 읽고, 정국이는 35쪽을 읽었습니다. 위인전을 더 많이 읽은 사람은 누구일까요?"	'석진' if 27 > 35 else '정국'	"위인전을 name0이는 number0쪽 읽고, name1이는 number1쪽을 읽었습니다. 위인전을 더 많이 읽은 사람은 누구일까요?"	'name1' if number0 > number1 else 'name0'	27 35 	정국 석진 	정국	0
"고모의 나이는 36살이고, 이모의 나이는 34살 입니다. 나이가 더 적은 사람은 누구일까요?"	'고모' if 36 < 34 else '이모'	"고모의 나이는 number0살이고, 이모의 나이는 number1살 입니다. 나이가 더 적은 사람은 누구일까요?"	'고모' if number0 < number1 else '이모'	36 34 		이모	0
"남준이네 가족은 주말농장에서 사과 35개, 배 20개, 감 32개를 수확하였습니다. 가장 많이 수확된 과일은 무엇일까요?"	'사과' if 35 > 20 and 35 > 32 else '배' if 20 > 35 and 20 > 32 else '감'	"name0이네 가족은 주말농장에서 name1 number0개, name2 number1개, name3 number2개를 수확하였습니다. 가장 많이 수확된 과일은 name4엇일까요?"	'name1' if number0 > number1 and number0 > number2 else 'name5' if number1 > number0 and number1 > number2 else 'name3'	35 20 32 	남준 사과 배 감 무 배 	사과	0
"구슬을 석진이는 스물일곱 개, 호석이는 스물아홉 개, 은지는 스물두 개 가지고 있습니다. 구슬을 가장 적게 가지고 있는 사람은 누구 일까요?"	'석진' if 27 < 29 and 27 < 22 else '호석' if 29 < 27 and 29 < 22 else '은지'	"구슬을 name0이는 스물number0개, name1이는 스물number1개, name2는 스물number2개 가지고 있습니다. 구슬을 가장 적게 가지고 있는 사람은 누구 일까요?"	'name1' if 27 < 29 and 27 < 22 else 'name0' if 29 < 27 and 29 < 22 else 'name2'	7 9 2 	호석 석진 은지 	은지	1
귤이 10개씩 1묶음과 낱개로 5개 있습니다. 귤은 모두 몇 개인가요?	10 * 1 + 5	name0이 number0개씩 number1묶음과 낱개로 number2개 있습니다. name1은 모두 몇 개인가요?	number0 * number1 + number2	10 1 5 	귤 	15	0
정국이는 자두 14개를 형과 나누어 가지려고 합니다. 정국이와 형이 자두를 똑같이 가지려면 각각 몇 개씩 가져야 할까요?	14 // 2	name0이는 자두 number0개를 형과 나누어 가지려고 합니다. name1이와 형이 자두를 똑같이 가지려면 각각 몇 개씩 가져야 할까요?	number0 // 2	14	정국 	7	0
"석진이네 반 학생 25명이 모둠을 만들어 줄다리기를 하려고 합니다. 10명을 한 모둠으로 할 때, 모둠을 만들 수 없는 학생은 몇 명인지 구하세요."	25 % 10	"name0이네 반 학생 number0명이 모둠을 만들어 줄다리기를 하려고 합니다. number1명을 한 모둠으로 할 때, 모둠을 만들 수 없는 학생은 몇 명인지 구하세요."	number0 % number1	25 10 	석진 	5	0
학교 운동장에 학생들이 번호 순서대로 서 있습니다. 민영이는 27번이고 지민이는 32번입니다. 두 학생 사이에 있는 학생들은 몇 명인가요?	32 - 27 - 1	학교 운동장에 학생들이 번호 순서대로 서 있습니다. name0이는 number0번이고 name1이는 number1번입니다. 두 학생 사이에 있는 학생들은 몇 명인가요?	number1 - number0 - 1	27 32 	민영 지민 	4	1: 1을 항상 빼줌
양파가 10개씩 2묶음과 낱개로 19개가 있습니다. 양파는 모두 몇 개일까요?	10 * 2 + 19	양파가 number0개씩 number1묶음과 낱개로 number2개가 있습니다. 양파는 모두 몇 개일까요?	number0 * number1 + number2	10 2 19 		39	0
76보다 크고 85보다 작은 수는 모두 몇 개일까요?	85 - 76 - 1	number0보다 크고 number1보다 작은 수는 모두 몇 개일까요?	number1 - number0 - 1	76 85 		8	1: 1을 항상 빼줌
67보다 크고 72보다 작은 수는 모두 몇 개일까요?	72 - 67 - 1	number0보다 크고 number1보다 작은 수는 모두 몇 개일까요?	number1 - number0 - 1	67 72 		4	1: 1을 항상 빼줌
"훌라후프를 유나는 78번, 유정이는 80번 돌렸습니다. 훌라후프를 더 많이 돌린 사람은 누구일까요?"	'유나' if 78 > 80 else '유정'	"훌라후프를 name0는 number0번, name1이는 number1번 돌렸습니다. 훌라후프를 더 많이 돌린 사람은 누구일까요?"	'name0' if number0 > number1 else 'name1'	78 80 	유나 유정 	유정	0
"줄넘기를 태형이는 92번, 정국이는 96번, 석진이는 94번 하였습니다. 줄넘기를 가장 적게 한 사람은 누구일까요?"	'태형' if 92 < 96 and 92 < 94 else '정국' if 96 < 92 and 96 < 94 else '석진'	"줄넘기를 name0이는 number0번, name1이는 number1번, name2이는 number2번 하였습니다. 줄넘기를 가장 적게 한 사람은 누구일까요?"	'name1' if number0 < number1 and number0 < number2 else 'name0' if number1 < number0 and number1 < number2 else 'name2'	92 96 94 	정국 태형 석진 	태형	0
"농장에서 감자를 윤기는 59개, 민영이는 63개 캤습니다. 지민이는 민영이보다 1개 더 적게 캤습니다. 감자를 가장 많이 캔 사람은 누구입니까?"	'윤기' if 59 > 63 and 59 < 63 - 1 else '민영' if 63 > 59 and 63 > 63 - 1 else '지민'	"농장에서 name0자를 name1는 number0개, name2이는 number1개 캤습니다. name3이는 name4이보다 number2개 더 적게 캤습니다. name5자를 가장 많이 캔 사람은 누구입니까?"	'name1' if number0 > number1 and number0 < number1 - number2 else 'name0' if number1 > number0 and number1 > number1 - number2 else 'name2'	59 63 1 	민영 윤기 지민 감 	민영	0
"수족관에 금붕어가 56마리, 열대어가 53마리 있습니다. 금붕어와 열대어 중에서 어느 것이 더 많은지 구하세요."	'금붕어' if 56 > 53 else '열대어'	"수족관에 금붕어가 number0마리, number1대어가 number2마리 있습니다. 금붕어와 number3대어 중에서 어느 것이 더 많name0 구하세요."	'금붕어' if number0 > number2 else '열대어'	56 10 53 10 	은지 	금붕어	0
탁구공 98개를 한 상자에 10개씩 담았습니다. 10개씩 담고 남은 탁구공은 몇 개인가요?	98 % 10	name0 number0개를 한 상자에 number1개씩 담았습니다. number2개씩 담고 남은 name1은 몇 개인가요?	number0 % number2	98 10 10 	탁구공 	8	0
78보다 크고 82보다 작은 수들의 개수는 몇 개인가요?	82 - 78 - 1	number0보다 크고 number1보다 작은 수들의 개수는 몇 개인가요?	number1 - number0 - 1	78 82 		3	1: 1을 항상 빼줌
"색종이를 윤기는 67장, 민영이는 예순아홉 장, 석진이는 64장을 가지고 있습니다. 색종이를 가장 많이 가지고 있는 사람은 누구일까요?"	'윤기' if 67 > 69 and 67 > 64 else '민영' if 69 > 67 and 69 > 64 else '석진'	"색종이를 name0는 number0장, name1이는 예순number1 장, name2이는 number2장을 가지고 있습니다. 색종이를 가장 많이 가지고 있는 사람은 누구일까요?"	'name1' if number0 > 69 and number0 > number2 else 'name0' if 69 > number0 and 69 > number2 else 'name2'	67 9 64 	민영 윤기 석진 	민영	1: 예순 
정국이는 바둑돌을 70개 가지고 있습니다. 바둑돌을 한 통에 10개씩 모두 담으려면 통은 몇 개 필요한지 구하세요.	70 // 10	name0이는 바둑돌을 number0개 가지고 있습니다. 바둑돌을 number1통에 number2개씩 모두 담으려면 통은 몇 개 필요한지 구하세요.	number0 // number2	70 1 10 	정국 	7	0
"닭장에 암탉이 20마리, 수탉이 9마리 있습니다. 닭장에 있는 닭은 모두 몇 마리일까요?"	20 + 9	"닭장에 암탉이 number0마리, 수탉이 number1마리 있습니다. 닭장에 있는 닭은 모두 몇 마리일까요?"	number0 + number1	20 9 		29	0
운동장에 학생이 21명 있습니다. 잠시 후 학생 4명이 더 왔습니다. 운동장에 있는 학생은 모두 몇 명일까요?	21 + 4	운동장에 학생이 number0명 있습니다. 잠시 후 학생 number1명이 더 왔습니다. 운동장에 있는 학생은 모두 몇 명일까요?	number0 + number1	21 4 		25	0
"운동장에 학생이 25명이 있었는데, 잠시 후 학생 3명이 교실로 들어갔습니다. 운동장에 있는 학생은 모두 몇 명일까요?"	44280	"운동장에 학생이 number0명이 있었는데, 잠시 후 학생 number1명이 교실로 들어갔습니다. 운동장에 있는 학생은 모두 몇 명일까요?"	number0 - number1	25 3 		22	0
윗몸 일으키기를 호석이는 20번 하였고 유나는 10번 하였습니다. 호석이와 유나가 한 윗몸일으키기는 모두 몇 번일까요?	20 + 10	윗몸 일으키기를 name0이는 number0번 하였고 name1는 number1번 하였습니다. name2이와 name3가 한 윗몸일으키기는 모두 몇 번일까요?	number0 + number1	20 10 	유나 호석 	30	0
색종이를 태형이는 32장 가지고 있고 은지는 태형이보다 17장 더 많이 가지고 있습니다. 은지가 가지고 있는 색종이는 몇 장일까요?	32 + 17	색종이를 name0이는 number0장 가지고 있고 name1는 name2이보다 number1장 더 많이 가지고 있습니다. name3가 가지고 있는 색종이는 몇 장일까요?	number0 + number1	32 17 	태형 은지 	49	0
색종이를 태형이는 32장 가지고 있고 은지는 태형이보다 17장 더 적게 가지고 있습니다. 은지가 가지고 있는 색종이는 몇 장일까요?	32 - 17	색종이를 name0이는 number0장 가지고 있고 name1는 name2이보다 number1장 더 적게 가지고 있습니다. name3가 가지고 있는 색종이는 몇 장일까요?	number0 - number1	32 17 	태형 은지 	15	0
지민이는 초콜릿을 35개 가지고 있습니다. 그중에서 4개를 동생에게 주었습니다. 지민이에게 남은 초콜릿은 몇 개일까요?	12875	name0이는 초콜릿을 number0개 가지고 있습니다. 그중에서 number1개를 동생에게 주었습니다. name1이에게 남은 초콜릿은 몇 개일까요?	number0 - number1	35 4 	지민 	31	0
"석진이는 꽃집에서 장미를 4송이, 백합을 3송이 샀습니다. 석진이는 장미를 백합보다 몇 송이 더 많이 샀을까요?"	abs( 4 - 3 )	"name0이는 꽃집에서 장미를 number0송이, 백합을 number1송이 샀습니다. name1이는 장미를 백합보다 몇 송이 더 많이 샀을까요?"	abs( number0 - number1 )	4 3 	석진 	1	0
공원에 입장한 50명 중에서 남자가 30명입니다. 공원에 입장한 여자는 몇 명일까요?	abs( 50 - 30 )	공원에 입장한 number0명 중에서 남자가 number1명입니다. 공원에 입장한 여자는 몇 명일까요?	abs( number0 - number1 )	50 30 		20	0
"과수원에 사과나무가 43그루, 배나무가 64그루 있습니다. 배나무는 사과나무보다 몇 그루 더 많을까요?"	abs( 43 - 64 )	"과수원에 name0나name1가 number0그루, name2나name3가 number1그루 있습니다. name4나name5는 name6나name7보다 몇 그루 더 많을까요?"	abs( number0 - number1 )	43 64 	사과 배 무 배 	21	0
"빵집에 단팥빵이 36개 있고, 크림빵은 단팥빵보다 15개 더 적게 있습니다. 빵집에 있는 단팥빵과 크림빵은 모두 몇 개일까요?"	36 + 36 - 15	"name0집에 단팥name1이 number0개 있고, 크림name2은 단팥name3보다 number1개 더 적게 있습니다. name4집에 있는 단팥name5과 크림name6은 모두 몇 개일까요?"	number0 + number0 - number1	36 15 	빵 	57	0
텃밭에 감자가 31개 있고 당근은 감자보다 10개 더 많이 있습니다. 텃밭에 있는 감자와 당근은 모두 몇 개일까요?	31 + 31 + 10	텃밭에 name0자가 number0개 있고 name1은 name2자보다 number1개 더 많이 있습니다. 텃밭에 있는 name3자와 name4은 모두 몇 개일까요?	number0 + number0 + number1	31 10 	감 당근 	72	0
텃밭에 감자가 31개 있고 당근은 감자보다 10개 더 많이 있습니다. 텃밭에 있는 당근은 몇 개일까요?	31 + 10	텃밭에 name0자가 number0개 있고 name1은 name2자보다 number1개 더 많이 있습니다. 텃밭에 있는 name3은 몇 개일까요?	number0 + number1	31 10 	감 당근 	41	0
냉장고에 들어 있는 흰색 달걀 5개와 갈색 달걀 24개 중에서 12개를 먹었습니다. 냉장고에 남아있는 달걀은 몇 개인가요?	5 + 24 - 12	냉장고에 들어 있는 name0 name1 number0개와 갈색 name2 number1개 중에서 number2개를 먹었습니다. 냉장고에 남아있는 name3은 몇 개인가요?	number0 + number1 - number2	5 24 12 	흰색 달걀 	17	0
남준이는 과수원에서 사과를 어제는 52개 땄고 오늘은 31개 땄습니다. 남준이가 어제와 오늘 딴 사과는 모두 몇 개일까요?	52 + 31	name0이는 과수원에서 name1를 어제는 number0개 땄고 오늘은 number1개 땄습니다. name2이가 어제와 오늘 딴 name3는 모두 몇 개일까요?	number0 + number1	52 31 	남준 사과 	83	0
남준이는 과수원에서 사과를 어제는 31개 땄고 오늘은 52개 땄습니다. 남준이는 사과를 어제보다 오늘 얼마나 더 많이 땄을까요?	abs( 31 - 52 )	name0이는 과수원에서 name1를 어제는 number0개 땄고 오늘은 number1개 땄습니다. name2이는 name3를 어제보다 오늘 얼마나 더 많이 땄을까요?	abs( number0 - number1 )	31 52 	남준 사과 	21	0
"윤기는 연필을 28자루, 색연필을 13자루 가지고 있습니다. 연필이 색연필보다 몇 자루 더 많을까요?"	abs( 28 - 13 )	"name0는 연필을 number0자루, 색연필을 number1자루 가지고 있습니다. 연필이 색연필보다 몇 자루 더 많을까요?"	abs( number0 - number1 )	28 13 	윤기 	15	0
채소 가게에 고구마가 80개 있습니다. 고구마를 한 봉지에 10개씩 담아 3봉지를 팔았습니다. 남은 고구마는 몇 개일까요?	80 - 10 * 3	채소 가게에 고구마가 number0개 있습니다. 고구마를 한 봉지에 number1개씩 담아 number2봉지를 팔았습니다. 남은 고구마는 몇 개일까요?	number0 - number1 * number2	80 10 3 		50	0
"민영이는 구슬을 43개 모았습니다. 유정이는 민영이보다 5개 더 많이 모았고, 은지는 유정이보다 7개 더 적게 모았습니다. 은지가 모은 구슬은 몇 개일까요?"	43 + 5 - 7	"name0이는 구슬을 number0개 모았습니다. name1이는 name2이보다 number1개 더 많이 모았고, name3는 name4이보다 number2개 더 적게 모았습니다. name5가 모은 구슬은 몇 개일까요?"	number0 + number1 - number2	43 5 7 	민영 유정 은지 	41	0
"마트에 딸기 맛 요구르트가 50병, 포토 맛 요구르트가 40병 있습니다. 한 상자에 요구르트를 10병씩 담으려고 합니다. 상자는 모두 몇 개가 필요할까요?"	( 50 + 40 ) // 10	"마트에 딸기 맛 요구르트가 number0병, 포토 맛 요구르트가 number1병 있습니다. 한 상자에 요구르트를 number2병씩 담으려고 합니다. 상자는 모두 몇 개가 필요할까요?"	( number0 + number1 ) // number2	50 40 10 		9	0
한 봉지에 40개씩 들어 있는 젤리가 2봉지 있습니다. 그중에서 50개를 먹었습니다. 남은 젤리는 몇 개일까요?	40 * 2 - 50	한 봉지에 number0개씩 들어 있는 젤리가 number1봉지 있습니다. 그중에서 number2개를 먹었습니다. 남은 젤리는 몇 개일까요?	number0 * number1 - number2	40 2 50 		30	0
"꽃병에 빨간색 장미가 2송이, 분홍색 장미가 1송이, 흰색 장미가 2송이 꽃혀 있습니다. 꽃병에 꽂혀 있는 장미는 모두 몇 송이일까요?"	2 + 1 + 2	"꽃병에 name0 장미가 number0송이, 분홍색 장미가 number1송이, name1 장미가 number2송이 꽃혀 있습니다. 꽃병에 꽂혀 있는 장미는 모두 몇 송이일까요?"	number2 + number1 + number2	2 1 2 	빨간색 흰색 	5	0
"정국이와 할아버지는 1층에서 엘리베이터를 탔습니다. 할아버지는 3층 더 올라가서 내리셨고, 정국이는 할아버지보다 5층 더 올라가서 내렸습니다. 정국이는 몇 층에서 내렸을까요?"	1 + 3 + 5	"name0이와 할아버지는 number0층에서 엘리베이터를 탔습니다. 할아버지는 number1층 더 올라가서 내리셨고, name1이는 할아버지보다 number2층 더 올라가서 내렸습니다. name2이는 몇 층에서 내렸을까요?"	number0 + number1 + number2	1 3 5 	정국 	9	0
"버스에 7명이 타고 있었습니다. 슈퍼마켓 앞에서 2명이 내리고, 우체국 앞에서 3명이 내렸습니다. 버스에 남은 사람은 몇 명일가요?"	39116	"name0에 number0명이 타고 있었습니다. 슈퍼마켓 앞에서 number1명이 내리고, 우체국 앞에서 number2명이 내렸습니다. name1에 남은 사람은 몇 명일가요?"	number0 - number1 - number2	7 2 3 	버스 	2	0
"버스에 3명이 타고 있었습니다. 서점 앞에서 2명이 타고, 수영장 앞에서 3명이 탔습니다. 버스에 남은 사람은 몇 명일가요?"	3 + 2 + 3	"name0에 number0명이 타고 있었습니다. 서점 앞에서 number1명이 타고, 수영장 앞에서 number2명이 탔습니다. name1에 남은 사람은 몇 명일가요?"	number2 + number1 + number2	3 2 3 	버스 	8	0
"버스에 3명이 타고 있었습니다. 서점 앞에서 2명이 타고, 수영장 앞에서 3명이 내렸습니다. 버스에 남은 사람은 몇 명일가요?"	3 + 2 - 3	"name0에 number0명이 타고 있었습니다. 서점 앞에서 number1명이 타고, 수영장 앞에서 number2명이 내렸습니다. name1에 남은 사람은 몇 명일가요?"	number2 + number1 - number2	3 2 3 	버스 	2	0
"버스에 3명이 타고 있었습니다. 서점 앞에서 2명이 내리고, 수영장 앞에서 3명이 탔습니다. 버스에 남은 사람은 몇 명일가요?"	3 - 2 + 3	"name0에 number0명이 타고 있었습니다. 서점 앞에서 number1명이 내리고, 수영장 앞에서 number2명이 탔습니다. name1에 남은 사람은 몇 명일가요?"	number2 - number1 + number2	3 2 3 	버스 	4	0
지민이는 지금까지 장애물 9개를 뛰어넘었습니다. 지민이가 6개를 더 뛰어넘으면 모두 몇 개를 뛰어넘은 것일까요?	9 + 6	name0이는 지금까지 장애물 number0개를 뛰어넘었습니다. name1이가 number1개를 더 뛰어넘으면 모두 몇 개를 뛰어넘은 것일까요?	number0 + number1	9 6 	지민 	15	0
석진이는 동화책을 8권 가지고 있었습니다. 친구에게 동화책 2권을 더 받았다면 석진이가 가지고 있는 동화책은 모두 몇 권일가요?	8 + 2	name0이는 동화책을 number0권 가지고 있었습니다. 친구에게 동화책 number1권을 더 받았다면 name1이가 가지고 있는 동화책은 모두 몇 권일가요?	number0 + number1	8 2 	석진 	10	0
밤이 10개 있습니다. 태형이가 밤을 2개 먹으면 밤은 몇 개 남을까요?	44471	밤이 number0개 있습니다. name0이가 밤을 number1개 먹으면 밤은 몇 개 남을까요?	number0 - number1	10 2 	태형 	8	0
"남준이는 빨간색 색연필 7자루, 파란색 색연필 3자루, 보라색 색연필 1자루를 가지고 있습니다. 남준이가 가지고 있는 색연필은 모두 몇 자루일까요?"	7 + 3 + 1	"name0이는 name1 색연필 number0자루, name2 색연필 number1자루, name3 색연필 number2자루를 가지고 있습니다. name4이가 가지고 있는 색연필은 모두 몇 자루일까요?"	number0 + number1 + number2	7 3 1 	남준 파란색 빨간색 보라색 	11	0
"윤기는 딸기 맛 사탕 2개, 포도 맛 사탕 4개, 우유 맛 사탕 6개를 가지고 있습니다. 윤기가 가지고 있는 사탕은 모두 몇 개일까요?"	2 + 4 + 6	"name0는 딸기 맛 name1 number0개, name2 맛 name3 number1개, name4 맛 name5 number2개를 가지고 있습니다. name6가 가지고 있는 name7은 모두 몇 개일까요?"	number0 + number1 + number2	2 4 6 	윤기 사탕 포도 우유 	12	0
"호석이가 방학동안 위인전 3권, 동화책 9권, 만화책 1권을 읽었습니다. 호석이가 방학 동안 읽은 책은 모두 몇 권일까요?"	3 + 9 + 1	"name0이가 방학동안 위인전 number0권, 동화책 number1권, 만화책 number2권을 읽었습니다. name1이가 방학 동안 읽은 책은 모두 몇 권일까요?"	number0 + number1 + number2	3 9 1 	호석 	13	0
"민영이는 파란색 색종이 7장, 빨간색 색종이 6장, 노란색 색종이 3장을 가지고 있습니다. 민영이가 가지고 있는 색종이는 모두 몇 장일까요?"	7 + 6 + 3	"name0이는 name1 색종이 number0장, name2 색종이 number1장, name3 색종이 number2장을 가지고 있습니다. name4이가 가지고 있는 색종이는 모두 몇 장일까요?"	number0 + number1 + number2	7 6 3 	민영 노란색 파란색 빨간색 	16	0
"유정이는 단풍잎을 9장 주웠고, 은행잎은 단풍잎보다 3장 더 적게 주웠습니다. 유정이가 주운 나뭇잎은 모두 몇 장일까요?"	9 + 9 - 3	"name0이는 단풍잎을 number0장 주웠고, 은행잎은 단풍잎보다 number1장 더 적게 주웠습니다. name1이가 주운 나뭇잎은 모두 몇 장일까요?"	number0 + number0 - number1	9 3 	유정 	15	0
