Question	Equation	Question2	Equation2	Numbers	Names	answer	comment
연잎 위에 개구리가 7마리 앉아 있습니다. 잠시 후에 6마리가 더 와서 연잎 위에 앉았습니다. 연잎 위에 앉아 있는 개구리는 모두 몇 마리일까요?	7 + 6	연잎 위에 개구리가 number0마리 앉아 있습니다. 잠시 후에 number1마리가 더 와서 연잎 위에 앉았습니다. 연잎 위에 앉아 있는 개구리는 모두 몇 마리일까요?	number0 + number1	7 6 		13	0
"은지는 색연필을 8자루 가지고 있습니다. 그중에서 유나에게 2자루를 주고, 정국이에게 3자루를 주었습니다. 남은 색연필은 몇 자루일까요?"	39481	"name0는 색연필을 number0자루 가지고 있습니다. 그중에서 name1에게 number1자루를 주고, name2이에게 number2자루를 주었습니다. 남은 색연필은 몇 자루일까요?"	number0 - number1 - number2	8 2 3 	유나 정국 은지 	3	0
지민이는 3층에서 엘레페이터를 타서 7층 더 올라가서 내렸습니다. 아영이는 몇 층에서 내렸을까요?	3 + 7	name0이는 number0층에서 엘레페이터를 타서 number1층 더 올라가서 내렸습니다. 아영이는 몇 층에서 내렸을까요?	number0 + number1	3 7 	지민 	10	0
"물고기 잡기 체험장에서 석진이는 붕어를 5마리 잡았고, 잉어는 붕어보다 4마리 더 많이 잡았습니다. 석호가 잡은 물고기는 모두 몇 마리일까요?"	5 + 5 + 4	"물고기 잡기 체험장에서 name0이는 붕어를 number0마리 잡았고, 잉어는 붕어보다 number1마리 더 많이 잡았습니다. 석호가 잡은 물고기는 모두 몇 마리일까요?"	number0 + number0 + number1	5 4 	석진 	14	0
"태형이는 꽃집에서 백합 2송이, 장미 3송이, 국화 3송이를 샀습니다. 태형이가 산 꽃은 모두 몇 송이일까요?"	2 + 3 + 3	"name0이는 꽃집에서 백합 number0송이, 장미 number1송이, 국화 number2송이를 샀습니다. name1이가 산 꽃은 모두 몇 송이일까요?"	number0 + number2 + number2	2 3 3 	태형 	8	0
남준이는 크림빵 8개와 팥빵 2개를 샀습니다. 그중에서 4개를 먹었다면 남은 빵은 몇개일까요?	8 + 2 - 4	name0이는 크림name1 number0개와 팥name2 number1개를 샀습니다. 그중에서 number2개를 먹었다면 남은 name3은 몇개일까요?	number0 + number1 - number2	8 2 4 	남준 빵 	6	0
어린이 16명에게 사탕을 한 개씩 나누어 주려고 합니다. 사탕이 8개 있다면 몇 개 더 필요한지 구하세요.	44424	어린이 number0명에게 name0을 number1개씩 나누어 주려고 합니다. name1이 number2개 있다면 몇 개 더 필요한지 구하세요.	number0 - number2	16 1 8 	사탕 	8	0
9와 어떤 수의 합은 13입니다. 어떤 수는 얼마일까요?	44452	number0와 어떤 수의 합은 number1입니다. 어떤 수는 얼마일까요?	number1 - number0	9 13 		4	0
15에서 어떤 수를 뺐더니 7이 되었습니다. 어떤 수는 얼마일까요?	44392	number0에서 어떤 수를 뺐더니 number1이 되었습니다. 어떤 수는 얼마일까요?	number0 - number1	15 7 		8	0
어떤 수보다 5 큰 수는 11입니다. 어떤 수는 얼마일까요?	44505	어떤 수보다 number0 큰 수는 number1입니다. 어떤 수는 얼마일까요?	number1 - number0	5 11 		6	0
어떤 수보다 5 작은 수는 11입니다. 어떤 수는 얼마일까요?	11 + 5	어떤 수보다 number0 작은 수는 number1입니다. 어떤 수는 얼마일까요?	number1 + number0	5 11 		16	0
어떤 수를 두 번 더했더니 12가 되었습니다. 어떤 수는 얼마일까요?	12 // 2	어떤 수를 두 번 더했더니 number0가 되었습니다. 어떤 수는 얼마일까요?	number0 // 2	12		6	"1: ""두 번""포함"
"남준이의 나이는 8살입니다. 형은 남준이보다 3살 더 많고, 누나는 형보다 2살 더 많습니다. 누나의 나이는 몇 살일까요?"	8 + 3 + 2	"name0이의 나이는 number0살입니다. 형은 name1이보다 number1살 더 많고, 누나는 형보다 number2살 더 많습니다. 누나의 나이는 몇 살일까요?"	number0 + number1 + number2	8 3 2 	남준 	13	0
"윤기는 말에게 당근을 아침에 4개 주고, 점심에 7개 주고, 저녁에 8개 주었습니다. 윤기가 아침, 점심, 저녁에 말에게 준 당근은 모두 몇 개일까요?"	4 + 7 + 8	"name0는 말에게 name1을 아침에 number0개 주고, 점심에 number1개 주고, 저녁에 number2개 주었습니다. name2가 아침, 점심, 저녁에 말에게 준 name3은 모두 몇 개일까요?"	number0 + number1 + number2	4 7 8 	윤기 당근 	19	0
"고구마를 호석이는 6개 먹었고, 민영이는 호석이보다 3개 더 많이 먹었습니다. 호석이와 민영이가 먹은 고구마는 모두 몇 개일까요?"	6 + 6 + 3	"고구마를 name0이는 number0개 먹었고, name1이는 name2이보다 number1개 더 많이 먹었습니다. name3이와 name4이가 먹은 고구마는 모두 몇 개일까요?"	number0 + number0 + number1	6 3 	민영 호석 	15	0
"고구마를 호석이는 6개 먹었고, 민영이는 호석이보다 3개 더 적게 먹었습니다. 호석이와 민영이가 먹은 고구마는 모두 몇 개일까요?"	6 + 6 - 3	"고구마를 name0이는 number0개 먹었고, name1이는 name2이보다 number1개 더 적게 먹었습니다. name3이와 name4이가 먹은 고구마는 모두 몇 개일까요?"	number0 + number0 - number1	6 3 	민영 호석 	9	0
"버스에 승객이 11명 있었습니다. 첫 번째 정류장에서 승객 2명이 내리고, 두 번째 정류장에서 승객 4명이 내렸습니다. 버스에 남은 승객은 몇 명일까요?"	40578	"name0에 승객이 number0명 있었습니다. number1번째 정류장에서 승객 number2명이 내리고, number3번째 정류장에서 승객 number4명이 내렸습니다. name1에 남은 승객은 몇 명일까요?"	number0 - number3 - number4	11 1 2 2 4 	버스 	5	0
"유정이는 초콜릿 14개를 가지고 있었는데 언니에게 5개를 주고, 동생에게 3개를 주었습니다. 유정이에게 남은 초콜릿은 몇 개일까요?"	41762	"name0이는 초콜릿 number0개를 가지고 있었는데 언니에게 number1개를 주고, 동생에게 number2개를 주었습니다. name1이에게 남은 초콜릿은 몇 개일까요?"	number0 - number1 - number2	14 5 3 	유정 	6	0
"도화지가 12장 있습니다. 그중에서 은지가 5장을 사용하고, 유나가 4장을 사용했습니다. 은지와 유나가 사용하고 남은 도화지는 몇 장일까요?"	41033	"도화지가 number0장 있습니다. 그중에서 name0가 number1장을 사용하고, name1가 number2장을 사용했습니다. name2와 name3가 사용하고 남은 도화지는 몇 장일까요?"	number0 - number1 - number2	12 5 4 	유나 은지 	3	0
정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 구슬 7개를 잃었다면 정국이에게 남은 구슬은 몇 개일까요?	9 + 5 - 7	name0이는 name1 구슬 number0개와 name2 구슬 number1개를 가지고 있습니다. 놀이를 하다가 구슬 number2개를 잃었다면 name3이에게 남은 구슬은 몇 개일까요?	number0 + number1 - number2	9 5 7 	정국 노란색 파란색 	7	0
"정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 구슬 7개를 잃고 구슬 3개를 얻었다면, 정국이에게 남은 구슬은 몇 개일까요?"	9 + 5 - 7 + 3	"name0이는 name1 구슬 number0개와 name2 구슬 number1개를 가지고 있습니다. 놀이를 하다가 구슬 number2개를 잃고 구슬 number3개를 얻었다면, name3이에게 남은 구슬은 몇 개일까요?"	number0 + number1 - number2 + number3	9 5 7 3 	정국 노란색 파란색 	10	0
"지민이는 우표는 9장 모았고, 엽서는 우표보다 3장 더 적게 모았습니다. 지민이가 모은 우표와 엽서는 모두 몇 장일까요?"	9 + 9 - 3	"name0이는 우표는 number0장 모았고, 엽서는 우표보다 number1장 더 적게 모았습니다. name1이가 모은 우표와 엽서는 모두 몇 장일까요?"	number0 + number0 - number1	9 3 	지민 	15	0
어린이 13명에게 공책을 한 권씩 나누어 주려고 합니다. 공책이 7권 있다면 몇 권 더 필요할까요?	44390	어린이 number0명에게 공책을 한 권씩 나누어 주려고 합니다. 공책이 number1권 있다면 몇 권 더 필요할까요?	number0 - number1	13 7 		6	0
"수족관에 수컷 돌고래가 9마리, 암컷 돌고래가 9마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?"	9 + 9	"수족관에 수컷 돌고래가 number0마리, 암컷 돌고래가 number1마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?"	number1 + number1	9 9 		18	0
"칭찬 붙임딱지를 남준이는 8장 모았고, 유정이는 남준이보다 3장 더 적게 모았습니다. 남준이와 유정이가 모은 칭찬 붙임딱지는 모두 몇 장일까요?"	8 + 8 - 3	"칭찬 붙임딱지를 name0이는 number0장 모았고, name1이는 name2이보다 number1장 더 적게 모았습니다. name3이와 name4이가 모은 칭찬 붙임딱지는 모두 몇 장일까요?"	number0 + number0 - number1	8 3 	유정 남준 	13	0
"운동장에 남자 어린이가 14명, 여자 어린이가 8명 있습니다. 남자 어린이는 여자 어린이보다 몇 명 더 많을까요?"	abs(14 - 8)	"운동장에 남자 어린이가 number0명, 여자 어린이가 number1명 있습니다. 남자 어린이는 여자 어린이보다 몇 명 더 많을까요?"	abs(14 - 8)	14 8 		6	0
"윤기와 호석이는 어제와 오늘 농구 연습을 하였습니다. 윤기는 어제 6개, 오늘 8개의 골을 넣었고, 호석이는 어제 7개, 오늘 5개의 골을 넣었습니다. 이틀 동안 누가 골을 더 많이 넣었을까요?"	'윤기' if 6 + 8 > 7 + 5 else '호석'	"name0와 name1이는 어제와 오늘 농구 연습을 하였습니다. name2는 어제 number0개, 오늘 number1개의 골을 넣었고, name3이는 어제 number2개, 오늘 number3개의 골을 넣었습니다. 이틀 동안 누가 골을 더 많이 넣었을까요?"	'name0' if number0 + number1 > number2 + number3 else 'name1'	6 8 7 5 	윤기 호석 	윤기	0
"윤기와 호석이는 어제와 오늘 농구 연습을 하였습니다. 윤기는 어제 6개, 오늘 8개의 골을 넣었고, 호석이는 어제 7개, 오늘 5개의 골을 넣었습니다. 이틀 동안 누가 골을 더 적게 넣었을까요?"	'윤기' if 6 + 8 < 7 + 5 else '호석'	"name0와 name1이는 어제와 오늘 농구 연습을 하였습니다. name2는 어제 number0개, 오늘 number1개의 골을 넣었고, name3이는 어제 number2개, 오늘 number3개의 골을 넣었습니다. 이틀 동안 누가 골을 더 적게 넣었을까요?"	'name0' if number0 + number1 < number2 + number3 else 'name1'	6 8 7 5 	윤기 호석 	호석	0
민영이는 연필을 한 타 가지고 있습니다. 그 중에서 5자루를 동생에게 주었을 때 민영이에게 남은 연필은 몇 자루인지 구하세요.	44535	name0이는 연필을 한 타 가지고 있습니다. 그 중에서 number0자루를 동생에게 주었을 때 name1이에게 남은 연필은 몇 자루인지 구하세요.	12 - number0	5	민영 	7	"1: ""연필 한 타"""
"이번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 많이 읽었습니다. 정국이와 석진이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요."	7 + 7 + 4	"이번 달에 동화책을 name0이는 number0권 읽었고, name1이는 name2이보다 number1권 더 많이 읽었습니다. name3이와 name4이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요."	number0 + number0 + number1	7 4 	정국 석진 	18	0
"이번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 적게 읽었습니다. 정국이와 석진이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요."	7 + 7 - 4	"이번 달에 동화책을 name0이는 number0권 읽었고, name1이는 name2이보다 number1권 더 적게 읽었습니다. name3이와 name4이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요."	number0 + number0 - number1	7 4 	정국 석진 	10	0
유나는 기차를 타고 할머니 댁에 가고 있습니다. 기차 안에는 처음에 96명이 타고 있었는데 첫 번째 역에서 74명이 내리고 57명이 더 탔습니다. 기차 안에는 모두 몇 명이 타고 있는지 쓰시오.	96 - 74 + 57	name0는 name1를 타고 할머니 댁에 가고 있습니다. name2 안에는 처음에 number0명이 타고 있었는데 number1번째 역에서 number2명이 내리고 number3명이 더 탔습니다. name3 안에는 모두 몇 명이 타고 있는지 쓰시오.	number0 - number2 + number3	96 1 74 57 	유나 기차 	79	0
"올해 호석이의 나이는 86세이고, 호석이 어머니 나이는 호석이 나이의 65배입니다. 호석이 어머니의 나이를 구하시오."	86 * 65	"올해 name0이의 나이는 number0세이고, name1이 어머니 나이는 name2이 나이의 number1name3입니다. name4이 어머니의 나이를 구하시오."	number0 * number1	86 65 	호석 배 배 	5590	0
"민영는 구슬을 81개 가지고 있습니다. 유정에게 76개를 주었고, 정국에게 65개를 주었습니다. 민영가 가지고 있는 구슬은 몇 개입니까?"	81 - 76 - 65	"name0는 구슬을 number0개 가지고 있습니다. name1에게 number1개를 주었고, name2에게 number2개를 주었습니다. name3가 가지고 있는 구슬은 몇 개입니까?"	number0 - number1 - number2	81 76 65 	민영 정국 유정 	-60	0
"석진네 반은 남학생이 84명이고, 여학생이 58명입니다. 지수네 반 학생을 48모둠으로 똑같이 나누어 합동작품을 만들려고 합니다. 한 모둠의 학생 수는 몇 명입니까?"	( 84 + 58 ) / 48	"name0네 반은 name1이 number0명이고, name2이 number1명입니다. 지수네 반 학생을 number2모둠으로 똑같이 나누어 합동작품을 만들려고 합니다. 한 모둠의 학생 수는 몇 명입니까?"	( number0 + number1 ) / number2	84 58 48 	석진 남학생 여학생 	2.96	0
호석이는 딱지 92개씩 80묶음 가지고 있다. 호석이가 가진 딱지는 모두 몇 장인지 구하시오.	92 * 80	name0이는 딱지 number0개씩 number1묶음 가지고 있다. name1이가 가진 딱지는 모두 몇 장인지 구하시오.	number0 * number1	92 80 	호석 	7360	0
유정는 97원을 가지고 있습니다. 문구점에서 93원짜리 연필 80자루와 77원짜리 공책 72권을 샀습니다. 남은 돈은 얼마입니까?	97 - 93 * 80 - 77 * 72	name0는 number0원을 가지고 있습니다. 문구점에서 number1원짜리 연필 number2자루와 number3원짜리 공책 number4권을 샀습니다. 남은 돈은 얼마입니까?	number0 - number1 * number2 - number3 * number4	97 93 80 77 72 	유정 	-12887	0
전체가 91쪽인 문제집을 83쪽까지 풀었습니다. 남은 문제집을 일주일 동안 매일 같은 양씩 풀어서 모두 풀려고 합니다. 하루에 풀어야 하는 문제집은 몇쪽인가요?	( 91 - 83 ) / 7	전체가 number0쪽인 문제집을 number1쪽까지 풀었습니다. 남은 문제집을 일주일 동안 매일 같은 양씩 풀어서 모두 풀려고 합니다. 하루에 풀어야 하는 문제집은 몇쪽인가요?	( number0 - number1 ) / 7	91 83 		1.14	일주일 : 7
단팥빵 90개와 크림빵 87개를 더하여 76봉지에 똑같이 나누어 담았습니다. 한 봉지에 들어 있는 빵은 몇 개인가요?	( 90 + 87 ) / 76	단팥name0 number0개와 크림name1 number1개를 더하여 number2봉지에 똑같이 나누어 담았습니다. 한 봉지에 들어 있는 name2은 몇 개인가요?	( number0 + number1 ) / number2	90 87 76 	빵 	2.33	0
남준네 학교 학생 86명이 소풍을 갑니다. 63명은 큰 버스를 타고 가고 남은 학생들은 59명씩 승용차를 타고 가기로 하였습니다. 필요한 승용차는 몇 대인지 쓰시오.	( 86 - 63 ) / 59	name0네 학교 학생 number0명이 소풍을 갑니다. number1명은 큰 name1를 타고 가고 남은 학생들은 number2명씩 승용차를 타고 가기로 하였습니다. 필요한 승용차는 몇 대인지 쓰시오.	( number0 - number1 ) / number2	86 63 59 	남준 버스 	0.39	0
풍선이 97개 있습니다. 71개의 풍선이 터져서 남은 풍선을 한 어린이에게 54개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있는지 쓰시오.	( 97 - 71 ) / 54	풍선이 number0개 있습니다. number1개의 풍선이 터져서 남은 풍선을 한 어린이에게 number2개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있는지 쓰시오.	( number0 - number1 ) / number2	97 71 54 		0.48	0
키위 81개를 바구니 76개에 똑같이 나누어 담고 모둠별로 바구니를 한 개씩 주었습니다. 민영이네 모둠 62명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 받게되는 키위는 몇 개 일까요?	( 81 / 76 ) / 62	키위 number0개를 바구니 number1개에 똑같이 나누어 담고 모둠별로 바구니를 number2개씩 주었습니다. name0이네 모둠 number3명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 받게되는 키위는 몇 개 일까요?	( number0 / number1 ) / number3	81 76 1 62 	민영 	0.02	0
유나이는 아빠와 함께 과일 가게에서 수박을 사가지고 와서 97조각으로 잘라 81명의 식구가 똑같이 나누어 먹었습니다. 한 명이 먹은 수박은 몇 조각인지 쓰시오.	97 / 81	name0이는 아빠와 함께 과일 가게에서 name1을 사가지고 와서 number0조각으로 잘라 number1명의 식구가 똑같이 나누어 먹었습니다. number2명이 먹은 name2은 몇 조각인지 쓰시오.	number0 / number1	97 81 1 	유나 수박 	1.2	0
감자 83개를 세 개의 바구니에 똑같이 나누어 담으려면 한 바구니에 몇 개씩 담아야 하는지 옳은 것은 어느 것입니까?	30376	name0자 number0개를 number1개의 바구니에 똑같이 나누어 담으려면 한 바구니에 몇 개씩 담아야 하는지 옳은 것은 어느 것입니까?	number0 / number1	83 3 	감 	27.67	세 개 : 3
꽃가게에서 장미꽃 99송이를 88송이씩 묶어서 팔려고 합니다. 총 몇 묶음이 만들어지는지 쓰시오.	99 / 88	꽃가게에서 장미꽃 number0송이를 number1송이씩 묶어서 팔려고 합니다. 총 몇 묶음이 만들어지는지 쓰시오.	number0 / number1	99 88 		1.12	0
민영이는 문구점에서 94원짜리 도화지 89장과 81원 짜리 색연필을 76개 샀습니다. 민영가 산 물건의 가격은 모두 얼마인지 쓰시오.	94 * 89 + 81 * 76	name0이는 문구점에서 number0원짜리 도화지 number1장과 number2원 짜리 색연필을 number3개 샀습니다. name1가 산 물건의 가격은 모두 얼마인지 쓰시오.	number0 * number1 + number2 * number3	94 89 81 76 	민영 	14522	0
유정는 87쪽짜리 학습지를 매일 71쪽씩 풀고 있습니다. 66일 동안 학습지를 풀었다면 남은 쪽수를 푸는데 필요한 날은 며칠입니까?	87 / 71 - 66	name0는 number0쪽짜리 학습지를 매일 number1쪽씩 풀고 있습니다. number2일 동안 학습지를 풀었다면 남은 쪽수를 푸는데 필요한 날은 며칠입니까?	number0 / number1 - number2	87 71 66 	유정 	-64.77	0
석진는 연필 95자루를 가지고 있습니다. 석진는 연필을 한 사람에게 68자루씩 67명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개입니까?	95 - 68 * 67	name0는 연필 number0자루를 가지고 있습니다. name1는 연필을 한 사람에게 number1자루씩 number2명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개입니까?	number0 - number1 * number2	95 68 67 	석진 	-4461	0
"호석이는 네모 모양 조각 57개, 세모 모양 조각 55개를 가지고 있습니다. 이 중에서 네모 모양 조각 50개를 동생에게 주었습니다. 서현이가 가지고 있는 조각은 모두 몇 개입니까?"	57 + 55 - 50	"name0이는 네모 모양 조각 number0개, 세모 모양 조각 number1개를 가지고 있습니다. 이 중에서 네모 모양 조각 number2개를 동생에게 주었습니다. 서현이가 가지고 있는 조각은 모두 몇 개입니까?"	number0 + number1 - number2	57 55 50 	호석 	62	0
민영는 사탕을 89개 사서 85개는 동생에게 주고 나머지 사탕을 친구 82명에게 똑같이 나누어 주려고 합니다. 친구들에게 줄 수 있는 사탕의 개수를 쓰시오.	( 89 - 85 ) / 82	name0는 name1을 number0개 사서 number1개는 동생에게 주고 나머지 name2을 친구 number2명에게 똑같이 나누어 주려고 합니다. 친구들에게 줄 수 있는 name3의 개수를 쓰시오.	( number0 - number1 ) / number2	89 85 82 	민영 사탕 	0.05	0
"태형네 학교에는 1학년이 98명, 2학년이 96명, 3학년이 84명이 있습니다. 1, 2, 3학년의 학생 수를 모두 합하면 몇 명인지 쓰시오. "	98 + 96 + 84	"name0네 학교에는 number0학년이 number1명, number2학년이 number3명, number4학년이 number5명이 있습니다. number6, number7, number8학년의 학생 수를 모두 합하면 몇 명인지 쓰시오. "	number1 + number3 + number5	1 98 2 96 3 84 1 2 3 	태형 	278	0
남준이의 학교 운동장의 한 바퀴는 93m입니다. 남준이는 어제 92바퀴를 뛰었고 오늘은 81바퀴를 뛰었습니다. 은영이가 어제와 오늘 학교 운동장을 뛴 거리는 총 몇 m입니까?	93 * ( 92 + 81 )	name0이의 학교 운동장의 한 바퀴는 number0m입니다. name1이는 어제 number1바퀴를 뛰었고 오늘은 number2바퀴를 뛰었습니다. 은영이가 어제와 오늘 학교 운동장을 뛴 거리는 총 몇 m입니까?	number0 * ( number1 + number2 )	93 92 81 	남준 	16089	0
남준네 학교 학생은 99명입니다. 호석이네 학교 학생은 남준네 학교 학생보다 98명이 더 많습니다. 남준네 학교와 호석이네 학교의 학생은 모두 몇 명입니까?	99 + 99 + 98	name0네 학교 학생은 number0명입니다. name1이네 학교 학생은 name2네 학교 학생보다 number1명이 더 많습니다. name3네 학교와 name4이네 학교의 학생은 모두 몇 명입니까?	number0 + number0 + number1	99 98 	남준 호석 	296	0
"민영이는 한 봉지에 84개씩 들어 있는 구슬 72봉지를 똑같이 71묶음으로 나누어 한 묶음을 가졌습니다. 이 중에서 62개를 친구에게 주고, 형에게서 51개를 더 받았다면 민영이가 가지고 있는 구슬은 몇 개인가요?"	84 * 72 / 71 - 62 + 51	"name0이는 한 봉지에 number0개씩 들어 있는 구슬 number1봉지를 똑같이 number2묶음으로 나누어 한 묶음을 가졌습니다. 이 중에서 number3개를 친구에게 주고, 형에게서 number4개를 더 받았다면 name1이가 가지고 있는 구슬은 몇 개인가요?"	number0 * number1 / number2 - number3 + number4	84 72 71 62 51 	민영 	74.18	0
 서울에서 대구까지의 거리는 98km입니다. 1시간에 94km를 가는 자동차로 서울에서 출발하여 대구까지 가려고 합니다. 78시간을 갔다면 남은 거리는 몇 km인지 쓰시오.	98 - 94 * 78	 서울에서 대구까지의 거리는 number0km입니다. number1시간에 number2km를 가는 name0로 서울에서 출발하여 대구까지 가려고 합니다. number3시간을 갔다면 남은 거리는 몇 km인지 쓰시오.	number0 - number2 * number3	98 1 94 78 	자동차 	-7234	0
윤기는 한 상자에 88개씩 들어 있는 초콜릿 87상자를 사서 83명의 친구와 똑같이 나누어 가졌습니다. 이 중에서 66개를 누나에게 주었다면 현수에게 남은 초콜릿은 몇 개 인가요? 	88 * 87 / 83 - 66	name0는 한 상자에 number0개씩 들어 있는 초콜릿 number1상자를 사서 number2명의 친구와 똑같이 나누어 가졌습니다. 이 중에서 number3개를 누나에게 주었다면 현수에게 남은 초콜릿은 몇 개 인가요? 	number0 * number1 / number2 - number3	88 87 83 66 	윤기 	26.24	0
풀 99개를 96개씩 묶어서 포장하고 각 묶음마다 색종이를 94장씩 넣으려고 합니다. 필요한 색종이 수는 몇 장인지 쓰시오.	99 / 96 * 94	풀 number0개를 number1개씩 묶어서 포장하고 각 묶음마다 색종이를 number2장씩 넣으려고 합니다. 필요한 색종이 수는 몇 장인지 쓰시오.	number0 / number1 * number2	99 96 94 		96.94	0
남준이는 용돈으로 85원을 받았습니다. 그 중에서 71원짜리 음료수 한 병과 67원짜리 껌 한 통을 샀습니다. 남은 돈은 얼마입니까?	85 - 71 * 1 - 67 * 1	name0이는 용돈으로 number0원을 받았습니다. 그 중에서 number1원짜리 name1 number2병과 number3원짜리 껌 number4통을 샀습니다. 남은 돈은 얼마입니까?	number0 - number1 * number4 - number3 * number4	85 71 1 67 1 	남준 음료수 	-53	한 병 : 1. 한 통 : 1
공이 한 통에 88개씩 84통 있습니다. 이 공을 66상자에 똑같이 나누어 담으려고 합니다. 한 상자에 몇 개씩 넣어야 하는지 답을 쓰시오. 	88 * 84 / 66	공이 number0통에 number1개씩 number2통 있습니다. 이 공을 number3상자에 똑같이 나누어 담으려고 합니다. 한 상자에 몇 개씩 넣어야 하는지 답을 쓰시오. 	number1 * number2 / number3	1 88 84 66 		112	0
유정이네 학교 학생 93명이 버스 76대에 똑같이 나누어 타고 현장 학습을 가려고 합니다. 버스 한 대에 몇 명씩 타면 되는지 쓰시오.	93 / 76	name0이네 학교 학생 number0명이 name1 number1대에 똑같이 나누어 타고 현장 학습을 가려고 합니다. name2 한 대에 몇 명씩 타면 되는지 쓰시오.	number0 / number1	93 76 	유정 버스 	1.22	0
"한 봉지에 콩은 96g담고, 보리는 83g을 담았습니다. 콩 82봉지와 보리 64봉지의 무게는 모두 몇g인지 쓰시오."	96 * 82 + 83 * 64	"한 봉지에 콩은 number0g담고, 보리는 number1g을 담았습니다. 콩 number2봉지와 보리 number3봉지의 name0게는 모두 몇g인지 쓰시오."	number0 * number2 + number1 * number3	96 83 82 64 	무 	13184	0
							
수족관에 암컷 돌고래는 없고 수컷 돌고래만 3마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?	3	수족관에 암컷 돌고래는 없고 수컷 돌고래만 number0마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?	number0	3		3	0
수족관에 돌고래가 3마리 있습니다. 이 중 암컷 돌고래는 3마리 입니다. 수컷 돌고래는 몇 마리 인가요?	3-3	수족관에 돌고래가 number0마리 있습니다. 이 중 암컷 돌고래는 number1마리 입니다. 수컷 돌고래는 몇 마리 인가요?	number0 - number1	3 3		3	0
수족관에 수컷 돌고래는 없고 암컷 돌고래만 3마리 있습니다. 암컷 돌고래와 수컷 돌고래 중 어떤 것이 더 많나요?	3	수족관에 수컷 돌고래는 없고 암컷 돌고래만 number0마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?	number0	3		3	0
수족관에 수컷 돌고래는 없고 암컷 돌고래만 3마리 있습니다. 그 중 1마리가 바다로 방사되었습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?	3	수족관에 수컷 돌고래는 없고 암컷 돌고래만 number0마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?	number0	3		3	0
